"","zip","city","state","latitude","longitude","median","mean","population"
"22640","51053","Schaller","IA",42.498879,-95.28976,NA,NA,NA
"22641","51054","Sergeant Bluff","IA",42.38556,-96.34194,NA,NA,NA
"22642","51055","Sloan","IA",42.221763,-96.24606,NA,NA,NA
"22643","51056","Smithland","IA",42.23092,-95.94724,NA,NA,NA
"22644","51057","Struble","IA",42.837641,-96.178616,NA,NA,NA
"22645","51058","Sutherland","IA",42.996361,-95.4558,NA,NA,NA
"22646","51059","Turin","IA",42.036864,-95.9662,NA,NA,NA
"22647","51060","Ute","IA",42.0477,-95.70185,NA,NA,NA
"22648","51061","Washta","IA",42.576775,-95.71945,NA,NA,NA
"22649","51062","Westfield","IA",42.725792,-96.53712,NA,NA,NA
"22650","51063","Whiting","IA",42.137272,-96.16648,NA,NA,NA
"22651","51101","Sioux City","IA",42.493559,-96.39562,NA,NA,NA
"22652","51102","Sioux City","IA",42.368406,-96.317951,NA,NA,NA
"22653","51103","Sioux City","IA",42.505387,-96.4293,NA,NA,NA
"22654","51104","Sioux City","IA",42.524145,-96.40292,NA,NA,NA
"22655","51105","Sioux City","IA",42.505046,-96.38003,NA,NA,NA
"22656","51106","Sioux City","IA",42.466292,-96.35291,NA,NA,NA
"22657","51107","Bronson","IA",42.411155,-96.210839,NA,NA,NA
"22658","51108","Sioux City","IA",42.554944,-96.36139,NA,NA,NA
"22659","51109","Sioux City","IA",42.528033,-96.47647,NA,NA,NA
"22660","51111","Sioux City","IA",42.406357,-96.37617,NA,NA,NA
"22661","51201","Sheldon","IA",43.184994,-95.85888,NA,NA,NA
"22662","51230","Alvord","IA",43.352016,-96.30802,NA,NA,NA
"22663","51231","Archer","IA",43.091483,-95.73297,NA,NA,NA
"22664","51232","Ashton","IA",43.306169,-95.7969,NA,NA,NA
"22665","51234","Boyden","IA",43.19528,-96.01511,NA,NA,NA
"22666","51235","Doon","IA",43.291936,-96.22202,NA,NA,NA
"22667","51237","George","IA",43.332554,-96.00036,NA,NA,NA
"22668","51238","Hospers","IA",43.072732,-95.89855,NA,NA,NA
"22669","51239","Hull","IA",43.192342,-96.15012,NA,NA,NA
"22670","51240","Inwood","IA",43.30957,-96.45816,NA,NA,NA
"22671","51241","Larchwood","IA",43.451905,-96.44319,NA,NA,NA
"22672","51242","Lester","IA",43.43813,-96.33334,NA,NA,NA
"22673","51243","Little Rock","IA",43.443704,-95.88832,NA,NA,NA
"22674","51244","Matlock","IA",43.242958,-95.93448,NA,NA,NA
"22675","51245","Primghar","IA",43.086954,-95.61476,NA,NA,NA
"22676","51246","Rock Rapids","IA",43.430275,-96.1663,NA,NA,NA
"22677","51247","Rock Valley","IA",43.192619,-96.32412,NA,NA,NA
"22678","51248","Sanborn","IA",43.189668,-95.65409,NA,NA,NA
"22679","51249","Sibley","IA",43.406831,-95.73876,NA,NA,NA
"22680","51250","Sioux Center","IA",43.075142,-96.19039,NA,NA,NA
"22681","51301","Spencer","IA",43.150381,-95.14466,NA,NA,NA
"22682","51330","Allendorf","IA",43.415305,-95.643435,NA,NA,NA
"22683","51331","Arnolds Park","IA",43.364496,-95.12861,NA,NA,NA
"22684","51333","Dickens","IA",43.133063,-95.00965,NA,NA,NA
"22685","51334","Estherville","IA",43.401328,-94.81524,NA,NA,NA
"22686","51338","Everly","IA",43.193363,-95.31854,NA,NA,NA
"22687","51340","Fostoria","IA",43.082426,-95.151095,NA,NA,NA
"22688","51341","Gillett Grove","IA",43.014514,-95.03657,NA,NA,NA
"22689","51342","Graettinger","IA",43.239934,-94.74138,NA,NA,NA
"22690","51343","Greenville","IA",43.003251,-95.12714,NA,NA,NA
"22691","51344","Gruver","IA",43.393113,-94.70471,NA,NA,NA
"22692","51345","Harris","IA",43.407616,-95.43752,NA,NA,NA
"22693","51346","Hartley","IA",43.183038,-95.46787,NA,NA,NA
"22694","51347","Lake Park","IA",43.437775,-95.31637,NA,NA,NA
"22695","51349","May City","IA",43.320149,-95.47513,NA,NA,NA
"22696","51350","Melvin","IA",43.30288,-95.59597,NA,NA,NA
"22697","51351","Milford","IA",43.33158,-95.16337,NA,NA,NA
"22698","51354","Ocheyedan","IA",43.413538,-95.53675,NA,NA,NA
"22699","51355","Okoboji","IA",43.38762,-95.13802,NA,NA,NA
"22700","51357","Royal","IA",43.057948,-95.27482,NA,NA,NA
"22701","51358","Ruthven","IA",43.133294,-94.90006,NA,NA,NA
"22702","51360","Spirit Lake","IA",43.428983,-95.10892,NA,NA,NA
"22703","51363","Superior","IA",43.432156,-94.94569,NA,NA,NA
"22704","51364","Terril","IA",43.303488,-94.96903,NA,NA,NA
"22705","51365","Wallingford","IA",43.309573,-94.74784,NA,NA,NA
"22706","51366","Webb","IA",42.951621,-95.01145,NA,NA,NA
"22707","51401","Carroll","IA",42.066399,-94.86786,NA,NA,NA
"22708","51430","Arcadia","IA",42.09809,-95.02441,NA,NA,NA
"22709","51431","Arthur","IA",42.345965,-95.35615,NA,NA,NA
"22710","51432","Aspinwall","IA",41.911924,-95.135602,NA,NA,NA
"22711","51433","Auburn","IA",42.279474,-94.88642,NA,NA,NA
"22712","51436","Breda","IA",42.186982,-95.00487,NA,NA,NA
"22713","51439","Charter Oak","IA",42.08255,-95.57938,NA,NA,NA
"22714","51440","Dedham","IA",41.913691,-94.81453,NA,NA,NA
"22715","51441","Deloit","IA",42.113042,-95.31482,NA,NA,NA
"22716","51442","Denison","IA",42.019336,-95.35379,NA,NA,NA
"22717","51443","Glidden","IA",42.096445,-94.71141,NA,NA,NA
"22718","51444","Halbur","IA",42.005206,-94.97547,NA,NA,NA
"22719","51445","Ida Grove","IA",42.332677,-95.46823,NA,NA,NA
"22720","51446","Irwin","IA",41.785808,-95.20173,NA,NA,NA
"22721","51447","Kirkman","IA",41.7196,-95.19538,NA,NA,NA
"22722","51448","Kiron","IA",42.204515,-95.30928,NA,NA,NA
"22723","51449","Lake City","IA",42.266805,-94.73571,NA,NA,NA
"22724","51450","Lake View","IA",42.302091,-95.03061,NA,NA,NA
"22725","51451","Lanesboro","IA",42.184035,-94.69246,NA,NA,NA
"22726","51452","Lidderdale","IA",42.126994,-94.78449,NA,NA,NA
"22727","51453","Lohrville","IA",42.27586,-94.54041,NA,NA,NA
"22728","51454","Manilla","IA",41.885538,-95.22158,NA,NA,NA
"22729","51455","Manning","IA",41.913633,-95.06939,NA,NA,NA
"22730","51458","Odebolt","IA",42.315531,-95.23551,NA,NA,NA
"22731","51459","Ralston","IA",42.040772,-94.63292,NA,NA,NA
"22732","51460","Ricketts","IA",42.130428,-95.574593,NA,NA,NA
"22733","51461","Schleswig","IA",42.172338,-95.44924,NA,NA,NA
"22734","51462","Scranton","IA",42.022139,-94.56409,NA,NA,NA
"22735","51463","Templeton","IA",41.910011,-94.92775,NA,NA,NA
"22736","51465","Vail","IA",42.072884,-95.20261,NA,NA,NA
"22737","51466","Wall Lake","IA",42.256867,-95.09307,NA,NA,NA
"22738","51467","Westside","IA",42.072073,-95.10711,NA,NA,NA
"22739","51496","Templeton","IA",41.916027,-94.944563,NA,NA,NA
"22740","51501","Council Bluffs","IA",41.251631,-95.87447,NA,NA,NA
"22741","51502","Council Bluffs","IA",41.269884,-95.79752,NA,NA,NA
"22742","51503","Council Bluffs","IA",41.2544,-95.79062,NA,NA,NA
"22743","51510","Carter Lake","IA",41.292647,-95.91398,NA,NA,NA
"22744","51515","Griswold","IA",41.233503,-95.135861,NA,NA,NA
"22745","51520","Arion","IA",41.952624,-95.45818,NA,NA,NA
"22746","51521","Avoca","IA",41.48079,-95.33881,NA,NA,NA
"22747","51523","Blencoe","IA",41.9134,-96.085,NA,NA,NA
"22748","51525","Carson","IA",41.231387,-95.4044,NA,NA,NA
"22749","51526","Crescent","IA",41.362096,-95.87321,NA,NA,NA
"22750","51527","Defiance","IA",41.828495,-95.34363,NA,NA,NA
"22751","51528","Dow City","IA",41.927255,-95.49821,NA,NA,NA
"22752","51529","Dunlap","IA",41.856963,-95.61754,NA,NA,NA
"22753","51530","Earling","IA",41.77364,-95.42761,NA,NA,NA
"22754","51531","Elk Horn","IA",41.596716,-95.0716,NA,NA,NA
"22755","51532","Elliott","IA",41.140956,-95.13004,NA,NA,NA
"22756","51533","Emerson","IA",41.029684,-95.38295,NA,NA,NA
"22757","51534","Glenwood","IA",41.039679,-95.73092,NA,NA,NA
"22758","51535","Griswold","IA",41.232047,-95.13871,NA,NA,NA
"22759","51536","Hancock","IA",41.388872,-95.36782,NA,NA,NA
"22760","51537","Harlan","IA",41.638566,-95.29692,NA,NA,NA
"22761","51540","Hastings","IA",41.020978,-95.49852,NA,NA,NA
"22762","51541","Henderson","IA",41.137694,-95.39897,NA,NA,NA
"22763","51542","Honey Creek","IA",41.427994,-95.84004,NA,NA,NA
"22764","51543","Kimballton","IA",41.6485,-95.08334,NA,NA,NA
"22765","51544","Lewis","IA",41.313817,-95.10424,NA,NA,NA
"22766","51545","Little Sioux","IA",41.812797,-96.03218,NA,NA,NA
"22767","51546","Logan","IA",41.64252,-95.78134,NA,NA,NA
"22768","51547","Kirkman","IA",41.77,-95.644264,NA,NA,NA
"22769","51548","McClelland","IA",41.307465,-95.62675,NA,NA,NA
"22770","51549","Macedonia","IA",41.182061,-95.44357,NA,NA,NA
"22771","51550","Magnolia","IA",41.695375,-95.87353,NA,NA,NA
"22772","51551","Malvern","IA",40.998667,-95.58941,NA,NA,NA
"22773","51552","Marne","IA",41.470605,-95.11291,NA,NA,NA
"22774","51553","Minden","IA",41.425925,-95.5461,NA,NA,NA
"22775","51554","Mineola","IA",41.142148,-95.69205,NA,NA,NA
"22776","51555","Missouri Valley","IA",41.557887,-95.90651,NA,NA,NA
"22777","51556","Modale","IA",41.64243,-96.02872,NA,NA,NA
"22778","51557","Mondamin","IA",41.739005,-95.99657,NA,NA,NA
"22779","51558","Moorhead","IA",41.911376,-95.86092,NA,NA,NA
"22780","51559","Neola","IA",41.455142,-95.64792,NA,NA,NA
"22781","51560","Oakland","IA",41.320647,-95.39748,NA,NA,NA
"22782","51561","Pacific Junction","IA",41.022849,-95.80303,NA,NA,NA
"22783","51562","Panama","IA",41.725547,-95.49415,NA,NA,NA
"22784","51563","Persia","IA",41.568945,-95.58503,NA,NA,NA
"22785","51564","Pisgah","IA",41.816224,-95.90556,NA,NA,NA
"22786","51565","Portsmouth","IA",41.650114,-95.52275,NA,NA,NA
"22787","51566","Red Oak","IA",41.006437,-95.22603,NA,NA,NA
"22788","51570","Shelby","IA",41.52279,-95.46501,NA,NA,NA
"22789","51571","Silver City","IA",41.123653,-95.62225,NA,NA,NA
"22790","51572","Soldier","IA",41.987483,-95.78317,NA,NA,NA
"22791","51573","Stanton","IA",40.979256,-95.09722,NA,NA,NA
"22792","51574","Tennant","IA",41.595686,-95.44193,NA,NA,NA
"22793","51575","Treynor","IA",41.231146,-95.61155,NA,NA,NA
"22794","51576","Underwood","IA",41.388244,-95.68777,NA,NA,NA
"22795","51577","Walnut","IA",41.470851,-95.20256,NA,NA,NA
"22796","51578","Westphalia","IA",41.719352,-95.3958,NA,NA,NA
"22797","51579","Woodbine","IA",41.743335,-95.71117,NA,NA,NA
"22798","51591","Red Oak","IA",41.030256,-95.156205,NA,NA,NA
"22799","51593","Harlan","IA",41.332943,-95.587197,NA,NA,NA
"22800","51601","Shenandoah","IA",40.750107,-95.36514,NA,NA,NA
"22801","51602","Shenandoah","IA",40.738309,-95.149305,NA,NA,NA
"22802","51603","Shenandoah","IA",40.738309,-95.149305,NA,NA,NA
"22803","51630","Blanchard","IA",40.588924,-95.21254,NA,NA,NA
"22804","51631","Braddyville","IA",40.615698,-95.00942,NA,NA,NA
"22805","51632","Clarinda","IA",40.738639,-95.03595,NA,NA,NA
"22806","51636","Coin","IA",40.671163,-95.21698,NA,NA,NA
"22807","51637","College Springs","IA",40.616696,-95.11568,NA,NA,NA
"22808","51638","Essex","IA",40.822954,-95.27007,NA,NA,NA
"22809","51639","Farragut","IA",40.707376,-95.47445,NA,NA,NA
"22810","51640","Hamburg","IA",40.622159,-95.66736,NA,NA,NA
"22811","51645","Imogene","IA",40.884496,-95.42637,NA,NA,NA
"22812","51646","New Market","IA",40.732886,-94.88772,NA,NA,NA
"22813","51647","Northboro","IA",40.599361,-95.36419,NA,NA,NA
"22814","51648","Percival","IA",40.741715,-95.7976,NA,NA,NA
"22815","51649","Randolph","IA",40.865993,-95.54687,NA,NA,NA
"22816","51650","Riverton","IA",40.679816,-95.56494,NA,NA,NA
"22817","51651","Shambaugh","IA",40.65747,-95.024969,NA,NA,NA
"22818","51652","Sidney","IA",40.76261,-95.60679,NA,NA,NA
"22819","51653","Tabor","IA",40.886487,-95.67001,NA,NA,NA
"22820","51654","Thurman","IA",40.836473,-95.76463,NA,NA,NA
"22821","51656","Yorktown","IA",40.737446,-95.156217,NA,NA,NA
"22822","52001","Dubuque","IA",42.515252,-90.6794,NA,NA,NA
"22823","52002","Dubuque","IA",42.50963,-90.75329,NA,NA,NA
"22824","52003","Dubuque","IA",42.460604,-90.68576,NA,NA,NA
"22825","52004","Dubuque","IA",42.484861,-90.804116,NA,NA,NA
"22826","52030","Andrew","IA",42.154059,-90.59176,NA,NA,NA
"22827","52031","Bellevue","IA",42.250445,-90.47115,NA,NA,NA
"22828","52032","Bernard","IA",42.273028,-90.81319,NA,NA,NA
"22829","52033","Cascade","IA",42.29025,-90.99759,NA,NA,NA
"22830","52035","Colesburg","IA",42.662381,-91.18541,NA,NA,NA
"22831","52036","Delaware","IA",42.473959,-91.34228,NA,NA,NA
"22832","52037","Delmar","IA",41.967074,-90.63216,NA,NA,NA
"22833","52038","Dundee","IA",42.585197,-91.55268,NA,NA,NA
"22834","52039","Durango","IA",42.558403,-90.86042,NA,NA,NA
"22835","52040","Dyersville","IA",42.490907,-91.12842,NA,NA,NA
"22836","52041","Earlville","IA",42.491416,-91.26333,NA,NA,NA
"22837","52042","Edgewood","IA",42.678463,-91.3618,NA,NA,NA
"22838","52043","Elkader","IA",42.855022,-91.40882,NA,NA,NA
"22839","52044","Elkport","IA",42.748558,-91.32445,NA,NA,NA
"22840","52045","Epworth","IA",42.451496,-90.92851,NA,NA,NA
"22841","52046","Farley","IA",42.442226,-91.00932,NA,NA,NA
"22842","52047","Farmersburg","IA",42.959691,-91.35552,NA,NA,NA
"22843","52048","Garber","IA",42.738079,-91.25078,NA,NA,NA
"22844","52049","Garnavillo","IA",42.886672,-91.19866,NA,NA,NA
"22845","52050","Greeley","IA",42.603334,-91.34528,NA,NA,NA
"22846","52052","Guttenberg","IA",42.765031,-91.11376,NA,NA,NA
"22847","52053","Holy Cross","IA",42.631604,-90.96492,NA,NA,NA
"22848","52054","La Motte","IA",42.28911,-90.6341,NA,NA,NA
"22849","52055","Littleport","IA",42.862739,-91.252459,NA,NA,NA
"22850","52056","Luxemburg","IA",42.60483,-91.07654,NA,NA,NA
"22851","52057","Manchester","IA",42.484297,-91.45231,NA,NA,NA
"22852","52060","Maquoketa","IA",42.087769,-90.67352,NA,NA,NA
"22853","52064","Miles","IA",42.092925,-90.3107,NA,NA,NA
"22854","52065","New Vienna","IA",42.559621,-91.10572,NA,NA,NA
"22855","52066","North Buena Vista","IA",42.682337,-90.95239,NA,NA,NA
"22856","52068","Peosta","IA",42.431983,-90.816,NA,NA,NA
"22857","52069","Preston","IA",42.051619,-90.40762,NA,NA,NA
"22858","52070","Sabula","IA",42.071239,-90.20261,NA,NA,NA
"22859","52071","Saint Donatus","IA",42.36059,-90.53879,NA,NA,NA
"22860","52072","Saint Olaf","IA",42.927724,-91.38723,NA,NA,NA
"22861","52073","Sherrill","IA",42.640962,-90.82532,NA,NA,NA
"22862","52074","Spragueville","IA",42.124141,-90.4557,NA,NA,NA
"22863","52075","Springbrook","IA",42.161997,-90.47987,NA,NA,NA
"22864","52076","Strawberry Point","IA",42.697689,-91.51505,NA,NA,NA
"22865","52077","Volga","IA",42.815385,-91.55738,NA,NA,NA
"22866","52078","Worthington","IA",42.398112,-91.12294,NA,NA,NA
"22867","52079","Zwingle","IA",42.286954,-90.71627,NA,NA,NA
"22868","52099","Dubuque","IA",42.484861,-90.804116,NA,NA,NA
"22869","52101","Decorah","IA",43.345879,-91.77187,NA,NA,NA
"22870","52131","Burr Oak","IA",43.47865,-91.765621,NA,NA,NA
"22871","52132","Calmar","IA",43.194235,-91.89585,NA,NA,NA
"22872","52133","Castalia","IA",43.119538,-91.66528,NA,NA,NA
"22873","52134","Chester","IA",43.468995,-92.40092,NA,NA,NA
"22874","52135","Clermont","IA",43.00106,-91.66064,NA,NA,NA
"22875","52136","Cresco","IA",43.382021,-92.10263,NA,NA,NA
"22876","52140","Dorchester","IA",43.442183,-91.53338,NA,NA,NA
"22877","52141","Elgin","IA",42.935873,-91.62785,NA,NA,NA
"22878","52142","Fayette","IA",42.834286,-91.79794,NA,NA,NA
"22879","52144","Fort Atkinson","IA",43.141414,-91.94764,NA,NA,NA
"22880","52146","Harpers Ferry","IA",43.195154,-91.16405,NA,NA,NA
"22881","52147","Hawkeye","IA",42.960176,-91.95858,NA,NA,NA
"22882","52149","Highlandville","IA",43.463765,-91.689862,NA,NA,NA
"22883","52151","Lansing","IA",43.358764,-91.25436,NA,NA,NA
"22884","52154","Lawler","IA",43.1101,-92.15576,NA,NA,NA
"22885","52155","Lime Springs","IA",43.419137,-92.28859,NA,NA,NA
"22886","52156","Luana","IA",43.051922,-91.45842,NA,NA,NA
"22887","52157","McGregor","IA",43.019203,-91.20377,NA,NA,NA
"22888","52158","Marquette","IA",43.042838,-91.18417,NA,NA,NA
"22889","52159","Monona","IA",43.061204,-91.37925,NA,NA,NA
"22890","52160","New Albin","IA",43.48058,-91.30746,NA,NA,NA
"22891","52161","Ossian","IA",43.130438,-91.74913,NA,NA,NA
"22892","52162","Postville","IA",43.104035,-91.5526,NA,NA,NA
"22893","52163","Protivin","IA",43.21661,-92.09219,NA,NA,NA
"22894","52164","Randalia","IA",42.839782,-91.88949,NA,NA,NA
"22895","52165","Ridgeway","IA",43.308213,-91.97807,NA,NA,NA
"22896","52166","Saint Lucas","IA",43.069086,-91.92847,NA,NA,NA
"22897","52168","Spillville","IA",43.203977,-91.95204,NA,NA,NA
"22898","52169","Wadena","IA",42.845037,-91.65943,NA,NA,NA
"22899","52170","Waterville","IA",43.212565,-91.29941,NA,NA,NA
"22900","52171","Waucoma","IA",43.068101,-92.05255,NA,NA,NA
"22901","52172","Waukon","IA",43.265791,-91.47755,NA,NA,NA
"22902","52175","West Union","IA",42.983744,-91.81803,NA,NA,NA
"22903","52201","Ainsworth","IA",41.320371,-91.54755,NA,NA,NA
"22904","52202","Alburnett","IA",42.158477,-91.63859,NA,NA,NA
"22905","52203","Amana","IA",41.808301,-91.87512,NA,NA,NA
"22906","52204","Amana","IA",41.686351,-92.063603,NA,NA,NA
"22907","52205","Anamosa","IA",42.106972,-91.27531,NA,NA,NA
"22908","52206","Atkins","IA",41.993799,-91.86755,NA,NA,NA
"22909","52207","Baldwin","IA",42.088117,-90.83793,NA,NA,NA
"22910","52208","Belle Plaine","IA",41.887989,-92.2727,NA,NA,NA
"22911","52209","Blairstown","IA",41.911228,-92.08549,NA,NA,NA
"22912","52210","Brandon","IA",42.32437,-92.0019,NA,NA,NA
"22913","52211","Brooklyn","IA",41.753372,-92.45012,NA,NA,NA
"22914","52212","Center Junction","IA",42.115943,-91.09397,NA,NA,NA
"22915","52213","Center Point","IA",42.193727,-91.7792,NA,NA,NA
"22916","52214","Central City","IA",42.198823,-91.5075,NA,NA,NA
"22917","52215","Chelsea","IA",41.914489,-92.39359,NA,NA,NA
"22918","52216","Clarence","IA",41.888182,-91.04567,NA,NA,NA
"22919","52217","Clutier","IA",42.080758,-92.40188,NA,NA,NA
"22920","52218","Coggon","IA",42.291075,-91.54024,NA,NA,NA
"22921","52219","Prairieburg","IA",42.235999,-91.42313,NA,NA,NA
"22922","52220","Conroy","IA",41.728994,-91.99748,NA,NA,NA
"22923","52221","Guernsey","IA",41.640716,-92.33182,NA,NA,NA
"22924","52222","Deep River","IA",41.575609,-92.34104,NA,NA,NA
"22925","52223","Delhi","IA",42.424914,-91.33937,NA,NA,NA
"22926","52224","Dysart","IA",42.162873,-92.30485,NA,NA,NA
"22927","52225","Elberon","IA",42.011889,-92.32398,NA,NA,NA
"22928","52226","Elwood","IA",41.992936,-90.7392,NA,NA,NA
"22929","52227","Ely","IA",41.89239,-91.5666,NA,NA,NA
"22930","52228","Fairfax","IA",41.912296,-91.78792,NA,NA,NA
"22931","52229","Garrison","IA",42.145175,-92.1509,NA,NA,NA
"22932","52231","Harper","IA",41.358606,-92.06066,NA,NA,NA
"22933","52232","Hartwick","IA",41.809975,-92.32815,NA,NA,NA
"22934","52233","Hiawatha","IA",42.044409,-91.68102,NA,NA,NA
"22935","52235","Hills","IA",41.55464,-91.53532,NA,NA,NA
"22936","52236","Homestead","IA",41.732868,-91.87587,NA,NA,NA
"22937","52237","Hopkinton","IA",42.346132,-91.24208,NA,NA,NA
"22938","52239","Tama","IA",41.961726,-92.570891,NA,NA,NA
"22939","52240","Iowa City","IA",41.649867,-91.52019,NA,NA,NA
"22940","52241","Coralville","IA",41.688215,-91.58676,NA,NA,NA
"22941","52242","Iowa City","IA",41.662116,-91.54143,NA,NA,NA
"22942","52243","Iowa City","IA",41.642657,-91.599974,NA,NA,NA
"22943","52244","Iowa City","IA",41.572682,-91.661901,NA,NA,NA
"22944","52245","Iowa City","IA",41.662083,-91.50834,NA,NA,NA
"22945","52246","Iowa City","IA",41.650916,-91.56058,NA,NA,NA
"22946","52247","Kalona","IA",41.503882,-91.70969,NA,NA,NA
"22947","52248","Keota","IA",41.341027,-91.94174,NA,NA,NA
"22948","52249","Keystone","IA",42.005883,-92.19669,NA,NA,NA
"22949","52251","Ladora","IA",41.741215,-92.19199,NA,NA,NA
"22950","52252","Langworthy","IA",42.191979,-91.225836,NA,NA,NA
"22951","52253","Lisbon","IA",41.909156,-91.36209,NA,NA,NA
"22952","52254","Lost Nation","IA",41.950398,-90.8085,NA,NA,NA
"22953","52255","Lowden","IA",41.86521,-90.94316,NA,NA,NA
"22954","52257","Luzerne","IA",41.913959,-92.17163,NA,NA,NA
"22955","52301","Marengo","IA",41.790216,-92.07684,NA,NA,NA
"22956","52302","Marion","IA",42.042648,-91.58262,NA,NA,NA
"22957","52305","Martelle","IA",42.018441,-91.35217,NA,NA,NA
"22958","52306","Mechanicsville","IA",41.900204,-91.25428,NA,NA,NA
"22959","52307","Middle Amana","IA",41.790988,-91.91522,NA,NA,NA
"22960","52308","Millersburg","IA",41.572665,-92.15933,NA,NA,NA
"22961","52309","Monmouth","IA",42.109395,-90.8869,NA,NA,NA
"22962","52310","Monticello","IA",42.221176,-91.19335,NA,NA,NA
"22963","52312","Morley","IA",42.006556,-91.24671,NA,NA,NA
"22964","52313","Mount Auburn","IA",42.259239,-92.10136,NA,NA,NA
"22965","52314","Mount Vernon","IA",41.929178,-91.43684,NA,NA,NA
"22966","52315","Newhall","IA",41.995899,-91.96896,NA,NA,NA
"22967","52316","North English","IA",41.527681,-92.09326,NA,NA,NA
"22968","52317","North Liberty","IA",41.755771,-91.61238,NA,NA,NA
"22969","52318","Norway","IA",41.900443,-91.90704,NA,NA,NA
"22970","52319","Oakdale","IA",41.642657,-91.599974,NA,NA,NA
"22971","52320","Olin","IA",42.003337,-91.14736,NA,NA,NA
"22972","52321","Onslow","IA",42.134893,-91.00372,NA,NA,NA
"22973","52322","Oxford","IA",41.6896,-91.76183,NA,NA,NA
"22974","52323","Oxford Junction","IA",41.983923,-90.95702,NA,NA,NA
"22975","52324","Palo","IA",42.065474,-91.8005,NA,NA,NA
"22976","52325","Parnell","IA",41.597014,-91.91805,NA,NA,NA
"22977","52326","Quasqueton","IA",42.394662,-91.75917,NA,NA,NA
"22978","52327","Riverside","IA",41.483058,-91.56899,NA,NA,NA
"22979","52328","Robins","IA",42.073765,-91.66287,NA,NA,NA
"22980","52329","Rowley","IA",42.349458,-91.84325,NA,NA,NA
"22981","52330","Ryan","IA",42.338694,-91.49604,NA,NA,NA
"22982","52332","Shellsburg","IA",42.093056,-91.88379,NA,NA,NA
"22983","52333","Solon","IA",41.809993,-91.50849,NA,NA,NA
"22984","52334","South Amana","IA",41.736497,-91.94243,NA,NA,NA
"22985","52335","South English","IA",41.449599,-92.05579,NA,NA,NA
"22986","52336","Springville","IA",42.0626,-91.44072,NA,NA,NA
"22987","52337","Stanwood","IA",41.888096,-91.14794,NA,NA,NA
"22988","52338","Swisher","IA",41.840184,-91.68552,NA,NA,NA
"22989","52339","Tama","IA",41.95277,-92.58225,NA,NA,NA
"22990","52340","Tiffin","IA",41.710231,-91.66955,NA,NA,NA
"22991","52341","Toddville","IA",42.112232,-91.72605,NA,NA,NA
"22992","52342","Toledo","IA",42.02524,-92.57177,NA,NA,NA
"22993","52344","Troy Mills","IA",42.079415,-91.599215,NA,NA,NA
"22994","52345","Urbana","IA",42.222388,-91.87908,NA,NA,NA
"22995","52346","Van Horne","IA",42.010556,-92.08308,NA,NA,NA
"22996","52347","Victor","IA",41.715992,-92.29288,NA,NA,NA
"22997","52348","Vining","IA",41.990295,-92.38059,NA,NA,NA
"22998","52349","Vinton","IA",42.172481,-92.01595,NA,NA,NA
"22999","52350","Viola","IA",42.091217,-91.385047,NA,NA,NA
"23000","52351","Walford","IA",41.876767,-91.83532,NA,NA,NA
"23001","52352","Walker","IA",42.290421,-91.77461,NA,NA,NA
"23002","52353","Washington","IA",41.300042,-91.69743,NA,NA,NA
"23003","52354","Watkins","IA",41.90889,-91.9818,NA,NA,NA
"23004","52355","Webster","IA",41.459739,-92.17863,NA,NA,NA
"23005","52356","Wellman","IA",41.478896,-91.85354,NA,NA,NA
"23006","52358","West Branch","IA",41.680696,-91.33428,NA,NA,NA
"23007","52359","West Chester","IA",41.356493,-91.81527,NA,NA,NA
"23008","52361","Williamsburg","IA",41.651571,-92.01394,NA,NA,NA
"23009","52362","Wyoming","IA",42.054649,-91.00591,NA,NA,NA
"23010","52401","Cedar Rapids","IA",41.97545,-91.65912,NA,NA,NA
"23011","52402","Cedar Rapids","IA",42.021016,-91.65231,NA,NA,NA
"23012","52403","Cedar Rapids","IA",41.982201,-91.61409,NA,NA,NA
"23013","52404","Cedar Rapids","IA",41.947335,-91.68819,NA,NA,NA
"23014","52405","Cedar Rapids","IA",41.980283,-91.70835,NA,NA,NA
"23015","52406","Cedar Rapids","IA",42.287191,-91.777472,NA,NA,NA
"23016","52407","Cedar Rapids","IA",42.079415,-91.599215,NA,NA,NA
"23017","52408","Cedar Rapids","IA",42.079415,-91.599215,NA,NA,NA
"23018","52409","Cedar Rapids","IA",42.079415,-91.599215,NA,NA,NA
"23019","52410","Cedar Rapids","IA",42.079415,-91.599215,NA,NA,NA
"23020","52411","Cedar Rapids","IA",42.049941,-91.72511,NA,NA,NA
"23021","52497","Cedar Rapids","IA",42.079415,-91.599215,NA,NA,NA
"23022","52498","Cedar Rapids","IA",42.079415,-91.599215,NA,NA,NA
"23023","52499","Cedar Rapids","IA",42.079415,-91.599215,NA,NA,NA
"23024","52501","Ottumwa","IA",41.023872,-92.41741,NA,NA,NA
"23025","52530","Agency","IA",40.995466,-92.30407,NA,NA,NA
"23026","52531","Albia","IA",41.026796,-92.7984,NA,NA,NA
"23027","52533","Batavia","IA",41.0255,-92.15955,NA,NA,NA
"23028","52534","Beacon","IA",41.273646,-92.68082,NA,NA,NA
"23029","52535","Birmingham","IA",40.86112,-91.97867,NA,NA,NA
"23030","52536","Blakesburg","IA",40.947787,-92.62879,NA,NA,NA
"23031","52537","Bloomfield","IA",40.73045,-92.44441,NA,NA,NA
"23032","52538","West Grove","IA",40.745286,-92.408679,NA,NA,NA
